Objects,Runtime
11700,0.0004825000000003854
11800,0.0004585999999999757
11900,0.001288000000000622
12000,0.00045189999999983854
12100,0.0001868999999992127
12200,0.0012872999999995471
12300,0.0012007000000000545
12400,0.00012779999999956715
12500,0.0006297000000010655
12600,0.00036799999999992394
12700,0.0007156000000012597
12800,0.0013297000000012105
12900,0.001171799999999834
13000,0.0005141999999995761
13100,0.0008686999999998335
13200,0.0014380000000002724
13300,0.0008655999999991337
13400,0.00012830000000008113
13500,0.0010373000000001298
13600,0.0013953999999998246
13700,0.0015382999999999925
13800,0.0015103999999990236
13900,0.00020559999999925083
14000,0.0014269000000002308
14100,0.0014956999999995446
14200,0.0004802000000001527
14300,0.0008899999999982811
14400,7.300000000043383e-05
14500,0.0014821000000004858
14600,0.0006011000000007982
14700,0.0015732000000010515
14800,0.0001752000000010412
14900,0.00119630000000015
15000,0.0015331000000013972
15100,0.00021880000000074062
15200,0.001661399999999702
15300,5.340000000053635e-05
15400,0.0007662000000010494
15500,0.0003129999999984534
15600,0.00019829999999920744
15700,0.001020899999998548
15800,0.00013609999999886213
15900,0.001618999999999815
16000,0.00013080000000087466
16100,0.0016093000000001467
16200,0.0015898999999990338
16300,0.00011090000000102407
16400,0.0012315000000011622
16500,0.0006187000000004161
16600,0.0005228000000023769
16700,0.0013606999999993263
16800,0.0004154999999990139
16900,0.0009709000000022172
17000,0.0008823000000006687
17100,0.0002772999999969272
17200,0.000906800000002761
17300,0.0002879000000000076
17400,0.0017174000000004241
17500,0.0005766999999998745
17600,9.020000000248274e-05
17700,9.050000000243585e-05
17800,0.0008306000000004587
17900,0.00020849999999938973
18000,0.0006908999999986065
18100,0.0020218999999990217
18200,0.001823599999998038
18300,0.00043340000000213763
18400,0.0018186000000000035
18500,0.000506999999998925
18600,0.0002517999999973597
18700,0.0006838000000009004
18800,0.0018303000000017278
18900,0.0003739999999972099
19000,0.0016053999999989799
19100,0.00018209999999996285
19200,0.0019468000000024688
19300,0.0013843999999991752
19400,0.00068329999999861
19500,6.649999999908118e-05
19600,0.0015390999999986832
19700,0.00012420000000190612
19800,0.0024890000000006296
19900,0.0006582999999977801
20000,0.0009945000000008974
20100,0.0036626999999995746
20200,0.0008252000000013027
20300,0.0004582999999982462
20400,0.000499200000000144
20500,0.0011127000000001885
20600,0.0018190000000011253
20700,0.001154100000000824
20800,0.0013741999999972165
20900,6.640000000146529e-05
21000,0.001203799999998978
21100,0.0002668999999997368
21200,0.001788000000001233
21300,0.0010393000000021857
21400,0.0023033999999988453
21500,0.0004369000000004064
21600,0.000953199999997878
21700,0.0005367000000013888
21800,0.0022042999999989377
21900,0.0016561999999993304
22000,0.0014152999999978988
22100,0.0005349000000016702
22200,0.0011271999999991067
22300,0.0008130000000008408
22400,0.0005142999999989684
22500,3.889999999984184e-05
22600,0.0007912999999994952
22700,0.00023150000000171644
22800,0.0022263000000002364
22900,0.0013761000000016566
23000,0.0007257999999978892
23100,0.0009757000000014671
23200,0.0007191999999989207
23300,0.0010409999999936304
23400,0.0009871999999973013
23500,0.0002531000000018935
23600,0.000983599999997864
23700,0.001792700000002867
23800,0.0003110999999975661
23900,0.0009176000000010731
24000,0.00045450000000357704
24100,0.0003144000000006031
24200,0.0003334000000023707
24300,0.00025260000000315586
24400,0.002397900000005393
24500,0.0012700999999992746
24600,0.0003981000000052859
24700,0.0019181999999986488
24800,0.004247299999995846
24900,0.0008012999999991166
25000,0.0026635000000041487
25100,0.0012993999999935113
25200,0.0009492999999949348
25300,0.0017341000000001827
25400,0.0003150000000005093
25500,0.0004332000000033531
25600,0.0024484999999998536
25700,0.0009536000000025524
25800,0.00025250000000198725
25900,0.0007088999999993462
26000,0.00043550000000180944
26100,0.0005536000000034846
26200,0.002570200000000966
26300,0.0002783999999991238
26400,0.0003582000000008634
26500,0.0004057000000017297
26600,0.00032879999999835263
26700,0.0020398999999997613
26800,0.00019320000000533355
26900,0.002383199999997032
27000,0.0013616999999968016
27100,0.0028356999999985533
27200,0.00025650000000609907
27300,0.0009575000000054956
27400,0.0009857000000010885
27500,0.00011820000000284381
27600,0.0006776999999971167
27700,0.0006948999999991656
27800,0.0010572999999993726
27900,0.0004170000000058849
28000,0.002695899999999085
28100,0.0007561999999978752
28200,0.0003698999999954822
28300,0.0015057000000027188
28400,0.0027916999999959557
28500,0.0009463999999965722
28600,7.61000000011336e-05
28700,0.0001622999999995045
28800,0.0011816000000024474
28900,0.002676000000001011
29000,0.0023222000000018284
29100,0.0015331999999972368
29200,0.0005375000000000796
29300,0.00015090000000128612
29400,0.003136899999994114
29500,0.0017732000000023618
29600,0.0004345999999983974
29700,0.0010542999999998415
29800,0.0008564000000035321
29900,0.0005286000000026547
30000,0.00302250000000015
30100,0.0019033999999962248
30200,0.0018256999999977097
30300,0.0007049000000023398
30400,0.0027380999999948585
30500,0.0009365000000016721
30600,0.0005751000000060458
30700,0.0011225999999950886
30800,0.00030770000000046593
30900,0.0022927000000052544
31000,0.0009743000000028701
31100,0.0007918999999958487
31200,0.0016159999999985075
31300,0.0005129999999979873
31400,0.0038437000000044463
31500,0.0008979999999993993
31600,0.0022323000000028514
31700,0.001377300000001469
31800,0.0009377000000014846
31900,0.0009483999999986281
32000,0.00038020000000216214
32100,0.0023421999999939658
32200,7.379999999557185e-05
32300,0.0011289999999988254
32400,0.0005364000000014357
32500,0.0013622999999967078
32600,0.0035779999999974166
32700,0.00042489999999872907
32800,0.0005270000000052733
32900,0.0008435000000019954
33000,0.001388800000000856
33100,0.0015374000000036858
33200,0.0003019999999906986
33300,0.0002573999999953003
33400,0.0004911000000049626
33500,0.0025296000000025742
33600,0.0003490999999939959
33700,0.0016169000000019196
33800,0.0003183000000035463
33900,0.0024564999999938664
34000,0.0002684000000101605
34100,0.0010880999999898222
34200,7.520000001193239e-05
34300,0.0005910000000000082
34400,0.00020430000000715154
34500,0.00015280000000927885
34600,0.003148899999999344
34700,0.00028720000000248547
34800,0.0012786000000062359
34900,0.0007425999999952637
35000,0.0007475999999968508
35100,0.0004968000000076245
35200,0.0006230000000044811
35300,0.00337820000000022
35400,0.0010274999999921874
35500,0.0004971999999980881
35600,0.0012350000000083128
35700,0.0009519000000040023
35800,0.0007231000000018639
35900,0.000884999999996694
36000,0.0007021999999921036
36100,0.0008870000000058553
36200,0.0019917000000049256
36300,0.0021081000000009453
36400,0.00012230000000101882
36500,0.0009972000000004755
36600,0.0003679999999945949
36700,6.740000000604596e-05
36800,0.00031740000000013424
36900,0.00036779999999225765
37000,0.0012946000000084723
37100,0.002872699999997508
37200,0.000727300000008313
37300,0.002144099999995319
37400,0.0007743999999973994
37500,0.003712699999994129
37600,0.0006853999999947291
37700,0.0013281999999890104
37800,0.0007202000000035014
37900,0.0004483000000021775
38000,0.003749700000000189
38100,0.0004099000000081787
38200,0.003190200000005916
38300,0.00017590000000211603
38400,0.0009790000000009513
38500,0.00040330000000210475
38600,0.0012305000000054633
38700,0.000919600000003129
38800,0.0005969999999990705
38900,0.0002923999999921989
39000,0.0005524000000036722
39100,0.0004088999999964926
39200,0.0015934999999984711
39300,0.001860399999998208
39400,0.0009210999999993419
39500,0.0006465000000019927
39600,0.0018985999999898695
39700,0.0005713000000042712
39800,0.00021519999999952688
39900,0.0019075000000015052
40000,0.00044820000000811433
40100,0.0005224000000083606
40200,0.0004839000000060878
40300,0.0008724000000057686
40400,0.0006368000000094298
40500,0.0022248000000075763
40600,0.00032530000000008386
40700,0.00041269999999826723
40800,0.00011290000000485634
40900,0.00013030000000924247
41000,0.0003301999999933969
41100,0.0004916999999977634
41200,0.0005735000000015589
41300,0.00045719999999960237
41400,4.2800000002785055e-05
41500,0.0019477000000023281
41600,0.0006400000000041928
41700,0.0002513000000021748
41800,0.0002709999999979118
41900,0.00030950000000018463
42000,0.0014311000000049034
42100,0.0005703000000067959
42200,0.0014358999999899424
42300,0.00013439999999320662
42400,0.0006020000000006576
42500,0.0015877999999958092
42600,0.00027969999999299944
42700,0.0009735999999946898
42800,0.0012940999999955238
42900,0.0019223999999979924
43000,0.00041159999999251795
43100,0.0005521000000072718
43200,0.0028633000000013453
43300,0.0007115000000084137
43400,0.0005926000000044951
43500,0.0009443000000004531
43600,0.000568700000002309
43700,0.0011434999999977435
43800,0.0005446999999918489
43900,0.0005970999999931337
44000,0.0011853999999971165
44100,5.070000000273467e-05
44200,0.0003912999999897693
44300,0.00018219999999757874
44400,0.0009033000000044922
44500,0.002712800000011839
44600,0.0016205999999954201
44700,0.001621400000004769
44800,0.00032229999999344727
44900,0.0003990999999956557
45000,0.00011599999999134525
45100,0.0004628000000082011
45200,0.0007860000000050604
45300,0.0021082000000092194
45400,0.00060320000000047
45500,0.0010989000000023452
45600,0.00021889999999302745
45700,0.0001962000000048647
45800,0.0007343999999989137
45900,0.00025550000000862383
46000,0.001444499999990967
46100,0.00018380000000206564
46200,0.0004236999999989166
46300,0.0004755999999872529
46400,0.0033264000000201577
46500,0.000967300000013438
46600,0.0015502999999910116
46700,0.0026162999999996828
46800,0.00029440000000136024
46900,0.0011549000000172782
47000,0.000420599999984006
47100,0.0007468000000017128
47200,0.0005364000000156466
47300,0.0005364000000156466
47400,0.0011406999999792333
47500,0.0002422999999964759
47600,0.002351000000004433
47700,0.0024032000000033804
47800,0.00018159999999056708
47900,0.0011629999999911433
48000,0.00010819999999966967
48100,0.00141770000001884
48200,0.0009544000000119013
48300,0.00041630000001191547
48400,0.0001737999999988915
48500,0.0011408999999957814
48600,0.00020470000001182598
48700,0.0018689999999992324
48800,0.0006045000000085565
48900,0.0030447999999978492
49000,0.0013394000000062078
49100,0.0004946999999901891
49200,0.00025479999999333813
49300,0.0015785000000221316
49400,8.980000001201915e-05
49500,0.0010888999999849602
49600,0.000998299999992014
49700,0.0019670000000076016
49800,0.001314699999994673
49900,0.0006432000000131666
50000,8.89000000086071e-05
Objects,Runtime
Objects,Runtime
Objects,Runtime
Objects,Runtime
